epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,1856.33,1.60225,1.45001,1.20597,0.68471,0.59713,0.65412,0.43471,1.68662,1.26643,1.15288,0.003268,0.003268,0.003268
36,1908.28,1.58924,1.428,1.20307,0.68771,0.58526,0.65272,0.43511,1.67381,1.25731,1.14732,0.00307,0.00307,0.00307
37,1959.9,1.58392,1.41642,1.19909,0.70117,0.58759,0.6586,0.44016,1.66523,1.24469,1.14125,0.002872,0.002872,0.002872
38,2011.06,1.57213,1.40555,1.18979,0.69011,0.61145,0.66757,0.44817,1.65546,1.23534,1.13761,0.002674,0.002674,0.002674
39,2062.5,1.57045,1.39034,1.19049,0.68624,0.61502,0.66879,0.45047,1.64941,1.22324,1.13193,0.002476,0.002476,0.002476
40,2114.81,1.56287,1.3795,1.18731,0.72526,0.60396,0.67753,0.45577,1.64422,1.21832,1.12884,0.002278,0.002278,0.002278
41,2167.55,1.59901,1.24912,1.1879,0.72538,0.60427,0.68101,0.4599,1.63655,1.20966,1.12635,0.00208,0.00208,0.00208
42,2220.39,1.57419,1.21086,1.17895,0.73298,0.61274,0.69209,0.46803,1.62338,1.1954,1.12305,0.001882,0.001882,0.001882
43,2272.62,1.55878,1.18142,1.17252,0.73259,0.62083,0.69636,0.47452,1.61812,1.18233,1.11966,0.001684,0.001684,0.001684
44,2325.33,1.54305,1.15676,1.15777,0.72363,0.63704,0.70156,0.48017,1.6044,1.17161,1.11155,0.001486,0.001486,0.001486
45,2375.13,1.52346,1.14002,1.15126,0.72627,0.63164,0.70469,0.48445,1.59976,1.15864,1.10759,0.001288,0.001288,0.001288
46,2428.92,1.51905,1.12866,1.14559,0.74754,0.62995,0.70922,0.48954,1.59069,1.15064,1.10316,0.00109,0.00109,0.00109
47,2482.61,1.50543,1.10916,1.1429,0.75167,0.63,0.71157,0.49158,1.58434,1.14303,1.09962,0.000892,0.000892,0.000892
48,2534.84,1.49271,1.08841,1.13511,0.75347,0.62966,0.71202,0.49262,1.57835,1.13689,1.09617,0.000694,0.000694,0.000694
49,2587.03,1.48556,1.08188,1.13736,0.75973,0.62323,0.71408,0.49349,1.57515,1.13149,1.09437,0.000496,0.000496,0.000496
50,2639.47,1.46937,1.06726,1.13051,0.74884,0.63734,0.71703,0.49481,1.57165,1.12859,1.09353,0.000298,0.000298,0.000298
1,66.1063,2.99027,4.71467,2.32312,0.01582,0.02943,0.00989,0.00295,2.61044,3.88588,1.9223,0.00332636,0.00332636,0.00332636
2,123.898,2.24262,3.34116,1.66787,0.11521,0.16466,0.06763,0.02752,2.39751,2.86138,1.74055,0.00652783,0.00652783,0.00652783
3,180.896,2.16342,2.92763,1.59683,0.10735,0.22861,0.08085,0.033,2.34792,3.42618,1.75875,0.0095973,0.0095973,0.0095973
4,236.49,2.12518,2.70379,1.56648,0.22636,0.22933,0.12025,0.05279,2.19926,2.57268,1.56593,0.009406,0.009406,0.009406
5,291.532,2.02803,2.46974,1.50721,0.21292,0.30163,0.17379,0.08618,2.19826,2.45515,1.54513,0.009208,0.009208,0.009208
6,345.427,1.98303,2.3155,1.46615,0.38496,0.31505,0.23832,0.12227,2.11734,2.08816,1.52717,0.00901,0.00901,0.00901
7,399.465,1.93368,2.20895,1.43358,0.31591,0.38602,0.29567,0.16509,2.0132,2.03549,1.43433,0.008812,0.008812,0.008812
8,453.436,1.91802,2.13652,1.42477,0.38491,0.40659,0.33504,0.19483,1.95435,1.93769,1.41471,0.008614,0.008614,0.008614
9,508.065,1.87844,2.05568,1.40102,0.40675,0.39313,0.35888,0.20264,1.95547,1.86566,1.39518,0.008416,0.008416,0.008416
10,562.064,1.85748,2.00271,1.38451,0.40441,0.4297,0.37528,0.21788,1.91591,1.80653,1.3706,0.008218,0.008218,0.008218
11,617.117,1.82467,1.97038,1.37386,0.43841,0.44294,0.40292,0.23285,1.88867,1.7393,1.35336,0.00802,0.00802,0.00802
12,669.661,1.81209,1.87994,1.36187,0.47556,0.48374,0.45233,0.2724,1.8812,1.67318,1.33607,0.007822,0.007822,0.007822
13,723.575,1.79621,1.86053,1.35104,0.48702,0.4853,0.45471,0.27245,1.85235,1.64802,1.33057,0.007624,0.007624,0.007624
14,778.581,1.79508,1.82544,1.34653,0.49093,0.4552,0.47212,0.27946,1.85653,1.6315,1.31727,0.007426,0.007426,0.007426
15,832.826,1.77068,1.78277,1.33751,0.5393,0.47073,0.50508,0.31274,1.80957,1.57614,1.28804,0.007228,0.007228,0.007228
16,887.217,1.75699,1.74805,1.33124,0.58527,0.47529,0.5123,0.31604,1.79712,1.54793,1.28407,0.00703,0.00703,0.00703
17,941.856,1.74473,1.72735,1.31388,0.58368,0.52459,0.54166,0.34122,1.79518,1.50068,1.27298,0.006832,0.006832,0.006832
18,995.672,1.72465,1.69091,1.30267,0.59447,0.53004,0.55353,0.35798,1.76115,1.48208,1.25788,0.006634,0.006634,0.006634
19,1049.51,1.70746,1.67049,1.29525,0.61781,0.52527,0.57007,0.36215,1.76332,1.47158,1.26369,0.006436,0.006436,0.006436
20,1103.77,1.70543,1.64898,1.29319,0.59605,0.56213,0.58869,0.38096,1.74346,1.4265,1.23959,0.006238,0.006238,0.006238
21,1158.24,1.69014,1.62283,1.28439,0.64253,0.53754,0.6036,0.39235,1.72111,1.38813,1.23274,0.00604,0.00604,0.00604
22,1211.66,1.69476,1.59834,1.28156,0.67428,0.54002,0.61783,0.40068,1.72252,1.36374,1.22471,0.005842,0.005842,0.005842
23,1266.85,1.67528,1.58371,1.2719,0.63548,0.56968,0.62245,0.40491,1.72358,1.36702,1.22299,0.005644,0.005644,0.005644
24,1320.34,1.67043,1.56234,1.27027,0.67524,0.56956,0.63592,0.41723,1.69753,1.33503,1.21714,0.005446,0.005446,0.005446
25,1375.74,1.65648,1.53522,1.26523,0.65338,0.5751,0.6347,0.41467,1.70011,1.32766,1.21685,0.005248,0.005248,0.005248
26,1429.81,1.64702,1.51824,1.25495,0.6691,0.58699,0.65197,0.43192,1.67196,1.30031,1.20282,0.00505,0.00505,0.00505
27,1482.88,1.63761,1.50463,1.24941,0.66353,0.59009,0.65851,0.43964,1.66906,1.28966,1.19379,0.004852,0.004852,0.004852
28,1535.6,1.63523,1.48089,1.24586,0.66135,0.60493,0.66478,0.44372,1.66797,1.2777,1.19526,0.004654,0.004654,0.004654
29,1589.24,1.61796,1.46496,1.23662,0.67729,0.61511,0.67894,0.45051,1.65331,1.24881,1.18389,0.004456,0.004456,0.004456
30,1643.27,1.6114,1.456,1.23706,0.69713,0.59373,0.68272,0.45998,1.64278,1.23524,1.1799,0.004258,0.004258,0.004258
31,1697.7,1.60583,1.43549,1.23098,0.66478,0.63092,0.68457,0.46453,1.62078,1.22213,1.16828,0.00406,0.00406,0.00406
32,1751.98,1.59502,1.42171,1.22809,0.70842,0.6259,0.69386,0.47314,1.61575,1.21233,1.16521,0.003862,0.003862,0.003862
33,1806.67,1.5888,1.39797,1.22309,0.70913,0.626,0.69876,0.47281,1.61561,1.20037,1.16455,0.003664,0.003664,0.003664
34,1859.84,1.5724,1.37449,1.21487,0.70606,0.62887,0.70016,0.47726,1.60144,1.18723,1.15501,0.003466,0.003466,0.003466
35,1915.57,1.56997,1.3744,1.21229,0.71193,0.64454,0.7094,0.48668,1.59807,1.17672,1.15459,0.003268,0.003268,0.003268
36,1969.2,1.55396,1.34597,1.2056,0.72504,0.63877,0.71448,0.49306,1.58409,1.16101,1.14655,0.00307,0.00307,0.00307
37,2022.3,1.54267,1.33225,1.20164,0.72196,0.64231,0.71625,0.49627,1.57983,1.15624,1.14416,0.002872,0.002872,0.002872
38,2074.67,1.53761,1.32442,1.19573,0.71414,0.6717,0.72591,0.5024,1.57673,1.14687,1.139,0.002674,0.002674,0.002674
39,2128.53,1.53572,1.31082,1.19627,0.72245,0.65354,0.72597,0.50201,1.56883,1.13473,1.13857,0.002476,0.002476,0.002476
40,2182.73,1.52361,1.29582,1.19213,0.7266,0.66804,0.73049,0.50598,1.56426,1.13247,1.13457,0.002278,0.002278,0.002278
41,2237.17,1.54964,1.18011,1.19478,0.72633,0.66733,0.73497,0.512,1.55053,1.12044,1.12983,0.00208,0.00208,0.00208
42,2291.33,1.52755,1.13389,1.18775,0.73377,0.68046,0.74279,0.52078,1.54162,1.10474,1.12569,0.001882,0.001882,0.001882
43,2342.01,1.51083,1.10766,1.18291,0.73895,0.68016,0.74825,0.52516,1.52885,1.09027,1.11982,0.001684,0.001684,0.001684
44,2394.02,1.4958,1.0863,1.16628,0.76061,0.66948,0.75076,0.52866,1.51908,1.07966,1.11548,0.001486,0.001486,0.001486
45,2446.5,1.47412,1.07045,1.15951,0.76983,0.67364,0.75535,0.53484,1.51171,1.06901,1.11199,0.001288,0.001288,0.001288
46,2497.69,1.46414,1.0537,1.15135,0.76437,0.68074,0.75684,0.53683,1.50921,1.06328,1.10863,0.00109,0.00109,0.00109
47,2547.76,1.45771,1.04109,1.15261,0.77555,0.67834,0.75887,0.53841,1.5036,1.05631,1.10614,0.000892,0.000892,0.000892
48,2598.71,1.43924,1.01818,1.13987,0.78277,0.67722,0.76054,0.53891,1.49892,1.05189,1.10367,0.000694,0.000694,0.000694
49,2650.84,1.42965,1.01198,1.14475,0.78222,0.67993,0.76249,0.53994,1.49392,1.04512,1.10101,0.000496,0.000496,0.000496
50,2701.79,1.4185,0.9977,1.13532,0.77742,0.68808,0.76452,0.54261,1.49105,1.04192,1.09966,0.000298,0.000298,0.000298
