epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,3112.67,1.62112,1.44486,1.19034,0.67233,0.56639,0.62231,0.41295,1.75726,1.27815,1.13591,0.006238,0.006238,0.006238
40,3189.96,1.61296,1.43386,1.18803,0.68032,0.56384,0.62661,0.41645,1.75514,1.27126,1.13785,0.006139,0.006139,0.006139
41,3269.56,1.60895,1.42986,1.18651,0.69113,0.56988,0.6311,0.42094,1.74289,1.26469,1.1318,0.00604,0.00604,0.00604
42,3349.93,1.61396,1.42535,1.1859,0.71337,0.55922,0.63148,0.4234,1.74923,1.26264,1.13083,0.005941,0.005941,0.005941
43,3432.18,1.60666,1.40084,1.18394,0.70804,0.57125,0.63799,0.42573,1.75002,1.2496,1.13222,0.005842,0.005842,0.005842
44,3509.45,1.59892,1.40784,1.18946,0.67007,0.58252,0.63681,0.42659,1.73873,1.24141,1.12894,0.005743,0.005743,0.005743
45,3589.69,1.6051,1.40129,1.18138,0.70155,0.57383,0.63935,0.42712,1.73033,1.23262,1.12489,0.005644,0.005644,0.005644
46,3671.87,1.59799,1.39282,1.18044,0.70135,0.57528,0.6419,0.43026,1.72668,1.22604,1.12235,0.005545,0.005545,0.005545
47,3754.01,1.58339,1.36888,1.17223,0.71025,0.58065,0.64421,0.43301,1.72384,1.22217,1.12225,0.005446,0.005446,0.005446
48,3841.43,1.57269,1.36516,1.17081,0.72043,0.58405,0.64725,0.43544,1.71853,1.21489,1.11948,0.005347,0.005347,0.005347
49,3924.79,1.57532,1.35877,1.1704,0.72986,0.5836,0.65026,0.4372,1.71806,1.21532,1.11802,0.005248,0.005248,0.005248
50,4009.67,1.58826,1.36401,1.17076,0.72448,0.58739,0.65077,0.43876,1.71476,1.21131,1.11594,0.005149,0.005149,0.005149
51,4093.07,1.56971,1.34205,1.16507,0.71682,0.58683,0.6516,0.44214,1.70951,1.20522,1.11509,0.00505,0.00505,0.00505
52,4175.37,1.56008,1.32875,1.16231,0.74057,0.58008,0.65569,0.44573,1.70233,1.20002,1.11245,0.004951,0.004951,0.004951
53,4257.55,1.56596,1.3282,1.16492,0.74186,0.58376,0.65975,0.44873,1.69953,1.19422,1.1128,0.004852,0.004852,0.004852
54,4337.72,1.56349,1.32391,1.16472,0.74017,0.58028,0.66068,0.45024,1.69755,1.19113,1.11128,0.004753,0.004753,0.004753
55,4417.6,1.55118,1.31392,1.15813,0.73123,0.58957,0.664,0.45206,1.6917,1.1838,1.1091,0.004654,0.004654,0.004654
56,4499.13,1.55755,1.3234,1.15584,0.72909,0.59272,0.6653,0.45439,1.68695,1.18085,1.10745,0.004555,0.004555,0.004555
57,4582.89,1.54648,1.30772,1.16062,0.73599,0.58967,0.6653,0.45483,1.68101,1.17712,1.10538,0.004456,0.004456,0.004456
58,4665.06,1.53852,1.29354,1.1524,0.742,0.59168,0.66716,0.45612,1.67713,1.1717,1.10317,0.004357,0.004357,0.004357
59,4744.41,1.54971,1.29643,1.15358,0.74336,0.59262,0.66873,0.45923,1.67529,1.1686,1.10155,0.004258,0.004258,0.004258
60,4825.43,1.53363,1.27997,1.15152,0.74053,0.59428,0.66857,0.45971,1.67492,1.16497,1.10088,0.004159,0.004159,0.004159
61,4902.98,1.53609,1.28104,1.15141,0.7424,0.59091,0.66793,0.45998,1.67355,1.16225,1.09981,0.00406,0.00406,0.00406
62,4984.94,1.52035,1.27343,1.14695,0.73426,0.5955,0.66979,0.46242,1.67138,1.15996,1.09843,0.003961,0.003961,0.003961
63,5066.52,1.51498,1.26868,1.14621,0.74051,0.59902,0.67075,0.46106,1.66961,1.15709,1.09726,0.003862,0.003862,0.003862
64,5148,1.53018,1.26261,1.14782,0.74066,0.59743,0.6719,0.46247,1.66715,1.15478,1.09594,0.003763,0.003763,0.003763
65,5228.88,1.50425,1.24815,1.1392,0.74293,0.59751,0.67358,0.46374,1.66597,1.15157,1.09506,0.003664,0.003664,0.003664
66,5311.14,1.50605,1.23841,1.13948,0.74478,0.59907,0.6748,0.46459,1.66372,1.1487,1.09421,0.003565,0.003565,0.003565
67,5397.05,1.50757,1.2451,1.13996,0.75133,0.59416,0.67667,0.46573,1.66279,1.14546,1.09422,0.003466,0.003466,0.003466
68,5479.6,1.50122,1.24275,1.13713,0.7321,0.60503,0.67657,0.46643,1.66155,1.14319,1.09343,0.003367,0.003367,0.003367
69,5563.06,1.502,1.2275,1.13425,0.72505,0.60916,0.67734,0.46751,1.66043,1.14113,1.09273,0.003268,0.003268,0.003268
70,5645.84,1.49377,1.22057,1.13135,0.72835,0.6086,0.67845,0.46891,1.65852,1.13921,1.09181,0.003169,0.003169,0.003169
71,5726.67,1.49357,1.21584,1.1351,0.73011,0.61069,0.67968,0.46925,1.65716,1.13726,1.09088,0.00307,0.00307,0.00307
72,5807.71,1.47841,1.20492,1.13071,0.73507,0.61007,0.68078,0.46984,1.65539,1.1355,1.09031,0.002971,0.002971,0.002971
73,5890.03,1.50178,1.21893,1.13081,0.73409,0.61053,0.68194,0.47102,1.65367,1.13374,1.08952,0.002872,0.002872,0.002872
74,5973.22,1.47223,1.19754,1.12536,0.734,0.61489,0.68305,0.47181,1.6522,1.13186,1.08873,0.002773,0.002773,0.002773
